model_id,datetime,reference_datetime,site_id,family,parameter,variable,prediction
your_model_id,2023-07-03,2023-05-30,SUGG,ensemble,415,chla,12.255894422405625
your_model_id,2023-07-04,2023-05-30,SUGG,ensemble,415,chla,13.304196859986641
your_model_id,2023-07-05,2023-05-30,SUGG,ensemble,415,chla,14.608350443581378
your_model_id,2023-05-31,2023-05-30,SUGG,ensemble,416,chla,13.499471618727695
your_model_id,2023-06-01,2023-05-30,SUGG,ensemble,416,chla,11.665202688190952
your_model_id,2023-06-02,2023-05-30,SUGG,ensemble,416,chla,11.769270952959022
your_model_id,2023-06-03,2023-05-30,SUGG,ensemble,416,chla,7.7950817745066425
your_model_id,2023-06-04,2023-05-30,SUGG,ensemble,416,chla,3.476837798832565
your_model_id,2023-06-05,2023-05-30,SUGG,ensemble,416,chla,5.719114324646255
your_model_id,2023-06-06,2023-05-30,SUGG,ensemble,416,chla,9.463831944924266
your_model_id,2023-06-07,2023-05-30,SUGG,ensemble,416,chla,10.774214439249196
your_model_id,2023-06-08,2023-05-30,SUGG,ensemble,416,chla,10.123088336679729
your_model_id,2023-06-09,2023-05-30,SUGG,ensemble,416,chla,8.34679014733717
your_model_id,2023-06-10,2023-05-30,SUGG,ensemble,416,chla,0.002144088319062404
your_model_id,2023-06-11,2023-05-30,SUGG,ensemble,416,chla,3.2822601749133575
your_model_id,2023-06-12,2023-05-30,SUGG,ensemble,416,chla,5.182699877170638
your_model_id,2023-06-13,2023-05-30,SUGG,ensemble,416,chla,6.585248185283443
your_model_id,2023-06-14,2023-05-30,SUGG,ensemble,416,chla,15.382127068702083
your_model_id,2023-06-15,2023-05-30,SUGG,ensemble,416,chla,9.920301888577502
your_model_id,2023-06-16,2023-05-30,SUGG,ensemble,416,chla,12.181706086941647
your_model_id,2023-06-17,2023-05-30,SUGG,ensemble,416,chla,6.261030315987973
your_model_id,2023-06-18,2023-05-30,SUGG,ensemble,416,chla,4.611698728066288
your_model_id,2023-06-19,2023-05-30,SUGG,ensemble,416,chla,8.413971741929585
your_model_id,2023-06-20,2023-05-30,SUGG,ensemble,416,chla,7.297791785700126
your_model_id,2023-06-21,2023-05-30,SUGG,ensemble,416,chla,4.8322325978847465
your_model_id,2023-06-22,2023-05-30,SUGG,ensemble,416,chla,2.519693461742521
your_model_id,2023-06-23,2023-05-30,SUGG,ensemble,416,chla,-4.364427889378673
your_model_id,2023-06-24,2023-05-30,SUGG,ensemble,416,chla,3.240619304432172
your_model_id,2023-06-25,2023-05-30,SUGG,ensemble,416,chla,0.500361962808394
your_model_id,2023-06-26,2023-05-30,SUGG,ensemble,416,chla,1.3221219446286219
your_model_id,2023-06-27,2023-05-30,SUGG,ensemble,416,chla,1.7903491686166442
your_model_id,2023-06-28,2023-05-30,SUGG,ensemble,416,chla,4.523930581687747
your_model_id,2023-06-29,2023-05-30,SUGG,ensemble,416,chla,6.0503382979800095
your_model_id,2023-06-30,2023-05-30,SUGG,ensemble,416,chla,3.949982011922974
your_model_id,2023-07-01,2023-05-30,SUGG,ensemble,416,chla,4.876372219345805
your_model_id,2023-07-02,2023-05-30,SUGG,ensemble,416,chla,2.953295060646142
your_model_id,2023-07-03,2023-05-30,SUGG,ensemble,416,chla,6.544684009078019
your_model_id,2023-07-04,2023-05-30,SUGG,ensemble,416,chla,6.65551353234331
your_model_id,2023-07-05,2023-05-30,SUGG,ensemble,416,chla,7.083857192051233
your_model_id,2023-05-31,2023-05-30,SUGG,ensemble,417,chla,13.4607042206931
your_model_id,2023-06-01,2023-05-30,SUGG,ensemble,417,chla,12.393938062212943
your_model_id,2023-06-02,2023-05-30,SUGG,ensemble,417,chla,8.26683880790978
your_model_id,2023-06-03,2023-05-30,SUGG,ensemble,417,chla,12.390163479642586
your_model_id,2023-06-04,2023-05-30,SUGG,ensemble,417,chla,6.445294383804748
your_model_id,2023-06-05,2023-05-30,SUGG,ensemble,417,chla,9.503121685704581
your_model_id,2023-06-06,2023-05-30,SUGG,ensemble,417,chla,11.156489715592524
your_model_id,2023-06-07,2023-05-30,SUGG,ensemble,417,chla,10.787071231072876
your_model_id,2023-06-08,2023-05-30,SUGG,ensemble,417,chla,7.632391934086015
your_model_id,2023-06-09,2023-05-30,SUGG,ensemble,417,chla,3.798124525612488
your_model_id,2023-06-10,2023-05-30,SUGG,ensemble,417,chla,4.120421532135646
your_model_id,2023-06-11,2023-05-30,SUGG,ensemble,417,chla,3.6536605560220607
your_model_id,2023-06-12,2023-05-30,SUGG,ensemble,417,chla,4.262802215317755
your_model_id,2023-06-13,2023-05-30,SUGG,ensemble,417,chla,5.603089830837691
your_model_id,2023-06-14,2023-05-30,SUGG,ensemble,417,chla,4.510503565995099
your_model_id,2023-06-15,2023-05-30,SUGG,ensemble,417,chla,10.94435381876117
your_model_id,2023-06-16,2023-05-30,SUGG,ensemble,417,chla,16.366372436636237
your_model_id,2023-06-17,2023-05-30,SUGG,ensemble,417,chla,10.8124472496251
your_model_id,2023-06-18,2023-05-30,SUGG,ensemble,417,chla,14.622669281818764
your_model_id,2023-06-19,2023-05-30,SUGG,ensemble,417,chla,18.188642063777436
your_model_id,2023-06-20,2023-05-30,SUGG,ensemble,417,chla,16.600908622514524
your_model_id,2023-06-21,2023-05-30,SUGG,ensemble,417,chla,9.675945097605037
your_model_id,2023-06-22,2023-05-30,SUGG,ensemble,417,chla,11.19296326477048
your_model_id,2023-06-23,2023-05-30,SUGG,ensemble,417,chla,7.292092679108294
your_model_id,2023-06-24,2023-05-30,SUGG,ensemble,417,chla,2.4778863318890423
your_model_id,2023-06-25,2023-05-30,SUGG,ensemble,417,chla,3.596977844986773
your_model_id,2023-06-26,2023-05-30,SUGG,ensemble,417,chla,3.5639297582629057
your_model_id,2023-06-27,2023-05-30,SUGG,ensemble,417,chla,3.5050776281923546
your_model_id,2023-06-28,2023-05-30,SUGG,ensemble,417,chla,1.5834471131585486
your_model_id,2023-06-29,2023-05-30,SUGG,ensemble,417,chla,3.0895512152198927
your_model_id,2023-06-30,2023-05-30,SUGG,ensemble,417,chla,2.3853426571287395
your_model_id,2023-07-01,2023-05-30,SUGG,ensemble,417,chla,0.6458380998484166
your_model_id,2023-07-02,2023-05-30,SUGG,ensemble,417,chla,2.1918633297881693
your_model_id,2023-07-03,2023-05-30,SUGG,ensemble,417,chla,0.7917150643904843
your_model_id,2023-07-04,2023-05-30,SUGG,ensemble,417,chla,-1.2972633726920166
your_model_id,2023-07-05,2023-05-30,SUGG,ensemble,417,chla,0.13462644495701723
your_model_id,2023-05-31,2023-05-30,SUGG,ensemble,418,chla,13.293168392426933
your_model_id,2023-06-01,2023-05-30,SUGG,ensemble,418,chla,11.579421534591305
your_model_id,2023-06-02,2023-05-30,SUGG,ensemble,418,chla,12.815867921684417
your_model_id,2023-06-03,2023-05-30,SUGG,ensemble,418,chla,14.59233864855391
your_model_id,2023-06-04,2023-05-30,SUGG,ensemble,418,chla,9.107344558527583
your_model_id,2023-06-05,2023-05-30,SUGG,ensemble,418,chla,14.172942947990013
your_model_id,2023-06-06,2023-05-30,SUGG,ensemble,418,chla,13.201648634001033
your_model_id,2023-06-07,2023-05-30,SUGG,ensemble,418,chla,12.532481717702868
your_model_id,2023-06-08,2023-05-30,SUGG,ensemble,418,chla,9.387132765156595
your_model_id,2023-06-09,2023-05-30,SUGG,ensemble,418,chla,6.569636958120199
your_model_id,2023-06-10,2023-05-30,SUGG,ensemble,418,chla,5.170426106342108
your_model_id,2023-06-11,2023-05-30,SUGG,ensemble,418,chla,7.741577795644056
your_model_id,2023-06-12,2023-05-30,SUGG,ensemble,418,chla,8.609315906662538
your_model_id,2023-06-13,2023-05-30,SUGG,ensemble,418,chla,0.24468311095033846
your_model_id,2023-06-14,2023-05-30,SUGG,ensemble,418,chla,0.36193809960167556
your_model_id,2023-06-15,2023-05-30,SUGG,ensemble,418,chla,4.8873177540837895
your_model_id,2023-06-16,2023-05-30,SUGG,ensemble,418,chla,5.424745993429813
your_model_id,2023-06-17,2023-05-30,SUGG,ensemble,418,chla,5.733814934076307
your_model_id,2023-06-18,2023-05-30,SUGG,ensemble,418,chla,3.770847733812281
your_model_id,2023-06-19,2023-05-30,SUGG,ensemble,418,chla,4.231714715886795
your_model_id,2023-06-20,2023-05-30,SUGG,ensemble,418,chla,2.3287541847617406
your_model_id,2023-06-21,2023-05-30,SUGG,ensemble,418,chla,6.982905606882517
your_model_id,2023-06-22,2023-05-30,SUGG,ensemble,418,chla,2.7663732394524376
your_model_id,2023-06-23,2023-05-30,SUGG,ensemble,418,chla,9.245743643727861
your_model_id,2023-06-24,2023-05-30,SUGG,ensemble,418,chla,8.79918442366673
your_model_id,2023-06-25,2023-05-30,SUGG,ensemble,418,chla,11.787835603811356
your_model_id,2023-06-26,2023-05-30,SUGG,ensemble,418,chla,7.742199711069317
your_model_id,2023-06-27,2023-05-30,SUGG,ensemble,418,chla,10.863206569864165
your_model_id,2023-06-28,2023-05-30,SUGG,ensemble,418,chla,9.760848819530883
your_model_id,2023-06-29,2023-05-30,SUGG,ensemble,418,chla,9.749220622339505
your_model_id,2023-06-30,2023-05-30,SUGG,ensemble,418,chla,9.725744989830478
your_model_id,2023-07-01,2023-05-30,SUGG,ensemble,418,chla,7.59645878607599
your_model_id,2023-07-02,2023-05-30,SUGG,ensemble,418,chla,10.84255101886802
your_model_id,2023-07-03,2023-05-30,SUGG,ensemble,418,chla,15.312146952084618
your_model_id,2023-07-04,2023-05-30,SUGG,ensemble,418,chla,11.691367723593402
your_model_id,2023-07-05,2023-05-30,SUGG,ensemble,418,chla,9.578978702492218
your_model_id,2023-05-31,2023-05-30,SUGG,ensemble,419,chla,13.341107364397855
your_model_id,2023-06-01,2023-05-30,SUGG,ensemble,419,chla,12.64690864260982
your_model_id,2023-06-02,2023-05-30,SUGG,ensemble,419,chla,9.670684346182503
your_model_id,2023-06-03,2023-05-30,SUGG,ensemble,419,chla,4.8664521611214315
your_model_id,2023-06-04,2023-05-30,SUGG,ensemble,419,chla,6.351531340024479
your_model_id,2023-06-05,2023-05-30,SUGG,ensemble,419,chla,8.355324728429181
your_model_id,2023-06-06,2023-05-30,SUGG,ensemble,419,chla,5.380891255756876
your_model_id,2023-06-07,2023-05-30,SUGG,ensemble,419,chla,3.4278314332170634
your_model_id,2023-06-08,2023-05-30,SUGG,ensemble,419,chla,6.546242051563077
your_model_id,2023-06-09,2023-05-30,SUGG,ensemble,419,chla,16.701414977892867
your_model_id,2023-06-10,2023-05-30,SUGG,ensemble,419,chla,18.53186200069889
your_model_id,2023-06-11,2023-05-30,SUGG,ensemble,419,chla,13.638120942644445
your_model_id,2023-06-12,2023-05-30,SUGG,ensemble,419,chla,14.715077163334723
your_model_id,2023-06-13,2023-05-30,SUGG,ensemble,419,chla,12.22272102552269
your_model_id,2023-06-14,2023-05-30,SUGG,ensemble,419,chla,10.96073309976243
your_model_id,2023-06-15,2023-05-30,SUGG,ensemble,419,chla,11.099489831636344
your_model_id,2023-06-16,2023-05-30,SUGG,ensemble,419,chla,17.349721189770072
your_model_id,2023-06-17,2023-05-30,SUGG,ensemble,419,chla,17.46451359218955
your_model_id,2023-06-18,2023-05-30,SUGG,ensemble,419,chla,13.804322936567667
your_model_id,2023-06-19,2023-05-30,SUGG,ensemble,419,chla,10.082061374379151
your_model_id,2023-06-20,2023-05-30,SUGG,ensemble,419,chla,6.7974718815269615
your_model_id,2023-06-21,2023-05-30,SUGG,ensemble,419,chla,10.531995548310272
your_model_id,2023-06-22,2023-05-30,SUGG,ensemble,419,chla,12.217749613749405
your_model_id,2023-06-23,2023-05-30,SUGG,ensemble,419,chla,13.332609318961154
your_model_id,2023-06-24,2023-05-30,SUGG,ensemble,419,chla,16.200200219397946
your_model_id,2023-06-25,2023-05-30,SUGG,ensemble,419,chla,9.504280306606995
your_model_id,2023-06-26,2023-05-30,SUGG,ensemble,419,chla,4.856059997693127
your_model_id,2023-06-27,2023-05-30,SUGG,ensemble,419,chla,3.7393727089936064
your_model_id,2023-06-28,2023-05-30,SUGG,ensemble,419,chla,3.4392286624612423
your_model_id,2023-06-29,2023-05-30,SUGG,ensemble,419,chla,7.060277912426878
your_model_id,2023-06-30,2023-05-30,SUGG,ensemble,419,chla,2.8579679019320974
your_model_id,2023-07-01,2023-05-30,SUGG,ensemble,419,chla,3.3086235043019583
your_model_id,2023-07-02,2023-05-30,SUGG,ensemble,419,chla,5.724089295440465
your_model_id,2023-07-03,2023-05-30,SUGG,ensemble,419,chla,4.425061382350418
your_model_id,2023-07-04,2023-05-30,SUGG,ensemble,419,chla,-0.9575586160758807
your_model_id,2023-07-05,2023-05-30,SUGG,ensemble,419,chla,-1.8012297567081978
your_model_id,2023-05-31,2023-05-30,SUGG,ensemble,420,chla,13.435731038244779
your_model_id,2023-06-01,2023-05-30,SUGG,ensemble,420,chla,14.168315610732622
your_model_id,2023-06-02,2023-05-30,SUGG,ensemble,420,chla,14.339242727080613
your_model_id,2023-06-03,2023-05-30,SUGG,ensemble,420,chla,19.392886443112893
your_model_id,2023-06-04,2023-05-30,SUGG,ensemble,420,chla,13.10961576713307
your_model_id,2023-06-05,2023-05-30,SUGG,ensemble,420,chla,11.70257391211498
your_model_id,2023-06-06,2023-05-30,SUGG,ensemble,420,chla,12.906480364808727
your_model_id,2023-06-07,2023-05-30,SUGG,ensemble,420,chla,18.110396671239922
your_model_id,2023-06-08,2023-05-30,SUGG,ensemble,420,chla,18.07503461953194
your_model_id,2023-06-09,2023-05-30,SUGG,ensemble,420,chla,14.678233986795776
your_model_id,2023-06-10,2023-05-30,SUGG,ensemble,420,chla,7.99626345043559
your_model_id,2023-06-11,2023-05-30,SUGG,ensemble,420,chla,12.123616054055335
your_model_id,2023-06-12,2023-05-30,SUGG,ensemble,420,chla,8.205142510314161
your_model_id,2023-06-13,2023-05-30,SUGG,ensemble,420,chla,10.435606555636001
your_model_id,2023-06-14,2023-05-30,SUGG,ensemble,420,chla,6.287864649089354
your_model_id,2023-06-15,2023-05-30,SUGG,ensemble,420,chla,8.670587201204363
your_model_id,2023-06-16,2023-05-30,SUGG,ensemble,420,chla,7.345620449645722
your_model_id,2023-06-17,2023-05-30,SUGG,ensemble,420,chla,7.895803477335021
your_model_id,2023-06-18,2023-05-30,SUGG,ensemble,420,chla,9.215597168754297
your_model_id,2023-06-19,2023-05-30,SUGG,ensemble,420,chla,9.710858936973175
your_model_id,2023-06-20,2023-05-30,SUGG,ensemble,420,chla,5.9948198867605464
your_model_id,2023-06-21,2023-05-30,SUGG,ensemble,420,chla,1.3402717268595885
your_model_id,2023-06-22,2023-05-30,SUGG,ensemble,420,chla,-0.022828933540370147
your_model_id,2023-06-23,2023-05-30,SUGG,ensemble,420,chla,1.0593070234627384
your_model_id,2023-06-24,2023-05-30,SUGG,ensemble,420,chla,3.1691546249318763
your_model_id,2023-06-25,2023-05-30,SUGG,ensemble,420,chla,7.02204514978871
your_model_id,2023-06-26,2023-05-30,SUGG,ensemble,420,chla,5.929734361222158
your_model_id,2023-06-27,2023-05-30,SUGG,ensemble,420,chla,4.65812559935472
your_model_id,2023-06-28,2023-05-30,SUGG,ensemble,420,chla,3.8755110135897546
your_model_id,2023-06-29,2023-05-30,SUGG,ensemble,420,chla,10.446734537125291
your_model_id,2023-06-30,2023-05-30,SUGG,ensemble,420,chla,10.371014467348113
your_model_id,2023-07-01,2023-05-30,SUGG,ensemble,420,chla,10.924717766627058
your_model_id,2023-07-02,2023-05-30,SUGG,ensemble,420,chla,8.871411747648617
your_model_id,2023-07-03,2023-05-30,SUGG,ensemble,420,chla,7.753350085550205
your_model_id,2023-07-04,2023-05-30,SUGG,ensemble,420,chla,8.98264992850109
your_model_id,2023-07-05,2023-05-30,SUGG,ensemble,420,chla,8.971482700017038
your_model_id,2023-05-31,2023-05-30,SUGG,ensemble,421,chla,13.311510004706003
your_model_id,2023-06-01,2023-05-30,SUGG,ensemble,421,chla,10.622423514864415
your_model_id,2023-06-02,2023-05-30,SUGG,ensemble,421,chla,6.938498078147482
your_model_id,2023-06-03,2023-05-30,SUGG,ensemble,421,chla,7.040198367332057
your_model_id,2023-06-04,2023-05-30,SUGG,ensemble,421,chla,7.831363849744198
your_model_id,2023-06-05,2023-05-30,SUGG,ensemble,421,chla,6.650161693257716
your_model_id,2023-06-06,2023-05-30,SUGG,ensemble,421,chla,8.218453734536281
your_model_id,2023-06-07,2023-05-30,SUGG,ensemble,421,chla,12.56013113823295
your_model_id,2023-06-08,2023-05-30,SUGG,ensemble,421,chla,10.795802277709972
your_model_id,2023-06-09,2023-05-30,SUGG,ensemble,421,chla,12.485566045119603
your_model_id,2023-06-10,2023-05-30,SUGG,ensemble,421,chla,8.906480228353997
your_model_id,2023-06-11,2023-05-30,SUGG,ensemble,421,chla,7.119077834569255
your_model_id,2023-06-12,2023-05-30,SUGG,ensemble,421,chla,7.34002926777744
your_model_id,2023-06-13,2023-05-30,SUGG,ensemble,421,chla,4.600914607638185
your_model_id,2023-06-14,2023-05-30,SUGG,ensemble,421,chla,6.039420248078973
your_model_id,2023-06-15,2023-05-30,SUGG,ensemble,421,chla,4.890597900993885
your_model_id,2023-06-16,2023-05-30,SUGG,ensemble,421,chla,6.8284417972461116
your_model_id,2023-06-17,2023-05-30,SUGG,ensemble,421,chla,3.5137556586476886
your_model_id,2023-06-18,2023-05-30,SUGG,ensemble,421,chla,1.584287910165769
your_model_id,2023-06-19,2023-05-30,SUGG,ensemble,421,chla,9.59240145210805
your_model_id,2023-06-20,2023-05-30,SUGG,ensemble,421,chla,10.729253719648941
your_model_id,2023-06-21,2023-05-30,SUGG,ensemble,421,chla,7.191992798722241
your_model_id,2023-06-22,2023-05-30,SUGG,ensemble,421,chla,10.280021925661663
your_model_id,2023-06-23,2023-05-30,SUGG,ensemble,421,chla,11.286473270708475
your_model_id,2023-06-24,2023-05-30,SUGG,ensemble,421,chla,14.000360028689672
your_model_id,2023-06-25,2023-05-30,SUGG,ensemble,421,chla,19.165574771147202
your_model_id,2023-06-26,2023-05-30,SUGG,ensemble,421,chla,17.680760241976333
your_model_id,2023-06-27,2023-05-30,SUGG,ensemble,421,chla,15.007845415313234
your_model_id,2023-06-28,2023-05-30,SUGG,ensemble,421,chla,13.395119245934067
your_model_id,2023-06-29,2023-05-30,SUGG,ensemble,421,chla,11.4953370211203
your_model_id,2023-06-30,2023-05-30,SUGG,ensemble,421,chla,7.50398459138584
your_model_id,2023-07-01,2023-05-30,SUGG,ensemble,421,chla,10.253474872036463
your_model_id,2023-07-02,2023-05-30,SUGG,ensemble,421,chla,6.367889554828273
your_model_id,2023-07-03,2023-05-30,SUGG,ensemble,421,chla,6.47716039079012
your_model_id,2023-07-04,2023-05-30,SUGG,ensemble,421,chla,7.061967775780889
your_model_id,2023-07-05,2023-05-30,SUGG,ensemble,421,chla,11.358695108753446
your_model_id,2023-05-31,2023-05-30,SUGG,ensemble,422,chla,13.299608916208173
your_model_id,2023-06-01,2023-05-30,SUGG,ensemble,422,chla,6.971153320065059
your_model_id,2023-06-02,2023-05-30,SUGG,ensemble,422,chla,2.671710493096266
your_model_id,2023-06-03,2023-05-30,SUGG,ensemble,422,chla,2.9042671379703138
your_model_id,2023-06-04,2023-05-30,SUGG,ensemble,422,chla,1.3744027497591662
your_model_id,2023-06-05,2023-05-30,SUGG,ensemble,422,chla,0.9592110868194378
your_model_id,2023-06-06,2023-05-30,SUGG,ensemble,422,chla,2.928934308375902
your_model_id,2023-06-07,2023-05-30,SUGG,ensemble,422,chla,5.235809724182015
your_model_id,2023-06-08,2023-05-30,SUGG,ensemble,422,chla,7.11362831110469
your_model_id,2023-06-09,2023-05-30,SUGG,ensemble,422,chla,5.199100707782621
your_model_id,2023-06-10,2023-05-30,SUGG,ensemble,422,chla,6.0588735361986394
your_model_id,2023-06-11,2023-05-30,SUGG,ensemble,422,chla,12.17314935747428
your_model_id,2023-06-12,2023-05-30,SUGG,ensemble,422,chla,11.72677433558953
your_model_id,2023-06-13,2023-05-30,SUGG,ensemble,422,chla,10.54549001585038
your_model_id,2023-06-14,2023-05-30,SUGG,ensemble,422,chla,10.599346176844596
your_model_id,2023-06-15,2023-05-30,SUGG,ensemble,422,chla,8.61106050776218
your_model_id,2023-06-16,2023-05-30,SUGG,ensemble,422,chla,10.685369279116571
your_model_id,2023-06-17,2023-05-30,SUGG,ensemble,422,chla,11.054355302057498
your_model_id,2023-06-18,2023-05-30,SUGG,ensemble,422,chla,13.76415135490266
your_model_id,2023-06-19,2023-05-30,SUGG,ensemble,422,chla,10.227731195206301
your_model_id,2023-06-20,2023-05-30,SUGG,ensemble,422,chla,8.89318008478228
your_model_id,2023-06-21,2023-05-30,SUGG,ensemble,422,chla,5.758659276524235
your_model_id,2023-06-22,2023-05-30,SUGG,ensemble,422,chla,6.463569333569697
your_model_id,2023-06-23,2023-05-30,SUGG,ensemble,422,chla,7.603337846536775
your_model_id,2023-06-24,2023-05-30,SUGG,ensemble,422,chla,4.184219926883505
your_model_id,2023-06-25,2023-05-30,SUGG,ensemble,422,chla,3.7362998078478653
your_model_id,2023-06-26,2023-05-30,SUGG,ensemble,422,chla,8.44546384588198
your_model_id,2023-06-27,2023-05-30,SUGG,ensemble,422,chla,10.593092282603411
your_model_id,2023-06-28,2023-05-30,SUGG,ensemble,422,chla,6.057423982683706
your_model_id,2023-06-29,2023-05-30,SUGG,ensemble,422,chla,6.435279475455537
your_model_id,2023-06-30,2023-05-30,SUGG,ensemble,422,chla,9.798433516529162
your_model_id,2023-07-01,2023-05-30,SUGG,ensemble,422,chla,11.047029909989535
your_model_id,2023-07-02,2023-05-30,SUGG,ensemble,422,chla,8.085315534890762
your_model_id,2023-07-03,2023-05-30,SUGG,ensemble,422,chla,6.186444834988858
your_model_id,2023-07-04,2023-05-30,SUGG,ensemble,422,chla,6.92699912841815
your_model_id,2023-07-05,2023-05-30,SUGG,ensemble,422,chla,5.552759011954377
your_model_id,2023-05-31,2023-05-30,SUGG,ensemble,423,chla,13.376910966132865
your_model_id,2023-06-01,2023-05-30,SUGG,ensemble,423,chla,12.900298631836028
your_model_id,2023-06-02,2023-05-30,SUGG,ensemble,423,chla,11.39536081233227
your_model_id,2023-06-03,2023-05-30,SUGG,ensemble,423,chla,9.211696102345503
your_model_id,2023-06-04,2023-05-30,SUGG,ensemble,423,chla,4.49552719767114
your_model_id,2023-06-05,2023-05-30,SUGG,ensemble,423,chla,4.808770170230652
your_model_id,2023-06-06,2023-05-30,SUGG,ensemble,423,chla,7.144797413402881
your_model_id,2023-06-07,2023-05-30,SUGG,ensemble,423,chla,5.030467262849847
your_model_id,2023-06-08,2023-05-30,SUGG,ensemble,423,chla,10.22853838562131
your_model_id,2023-06-09,2023-05-30,SUGG,ensemble,423,chla,5.250560970185954
your_model_id,2023-06-10,2023-05-30,SUGG,ensemble,423,chla,-0.7216404888318444
your_model_id,2023-06-11,2023-05-30,SUGG,ensemble,423,chla,4.774469233441271
your_model_id,2023-06-12,2023-05-30,SUGG,ensemble,423,chla,7.072556435644761
your_model_id,2023-06-13,2023-05-30,SUGG,ensemble,423,chla,8.9389082350541
your_model_id,2023-06-14,2023-05-30,SUGG,ensemble,423,chla,9.435991606274982
your_model_id,2023-06-15,2023-05-30,SUGG,ensemble,423,chla,9.12275805703665
your_model_id,2023-06-16,2023-05-30,SUGG,ensemble,423,chla,7.814766140547114
your_model_id,2023-06-17,2023-05-30,SUGG,ensemble,423,chla,4.779174234750825
your_model_id,2023-06-18,2023-05-30,SUGG,ensemble,423,chla,6.941354655586063
your_model_id,2023-06-19,2023-05-30,SUGG,ensemble,423,chla,11.229612488038661
your_model_id,2023-06-20,2023-05-30,SUGG,ensemble,423,chla,7.144723377892261
your_model_id,2023-06-21,2023-05-30,SUGG,ensemble,423,chla,10.365036355097738
your_model_id,2023-06-22,2023-05-30,SUGG,ensemble,423,chla,10.982796239169627
your_model_id,2023-06-23,2023-05-30,SUGG,ensemble,423,chla,16.51762234691269
your_model_id,2023-06-24,2023-05-30,SUGG,ensemble,423,chla,11.52157178687312
your_model_id,2023-06-25,2023-05-30,SUGG,ensemble,423,chla,12.080005557354541
your_model_id,2023-06-26,2023-05-30,SUGG,ensemble,423,chla,10.033052778212676
your_model_id,2023-06-27,2023-05-30,SUGG,ensemble,423,chla,5.72900866444689
your_model_id,2023-06-28,2023-05-30,SUGG,ensemble,423,chla,4.7107790261980735
your_model_id,2023-06-29,2023-05-30,SUGG,ensemble,423,chla,3.6844997831429382
your_model_id,2023-06-30,2023-05-30,SUGG,ensemble,423,chla,2.843095217062772
your_model_id,2023-07-01,2023-05-30,SUGG,ensemble,423,chla,2.55864304029546
your_model_id,2023-07-02,2023-05-30,SUGG,ensemble,423,chla,1.0541763891166207
your_model_id,2023-07-03,2023-05-30,SUGG,ensemble,423,chla,3.503015047052827
your_model_id,2023-07-04,2023-05-30,SUGG,ensemble,423,chla,6.854989408027827
your_model_id,2023-07-05,2023-05-30,SUGG,ensemble,423,chla,8.90855929769171
your_model_id,2023-05-31,2023-05-30,SUGG,ensemble,424,chla,13.397727210286684
your_model_id,2023-06-01,2023-05-30,SUGG,ensemble,424,chla,11.354631617643836
your_model_id,2023-06-02,2023-05-30,SUGG,ensemble,424,chla,13.936343815741923
your_model_id,2023-06-03,2023-05-30,SUGG,ensemble,424,chla,15.786409093253662
your_model_id,2023-06-04,2023-05-30,SUGG,ensemble,424,chla,13.343997760749751
your_model_id,2023-06-05,2023-05-30,SUGG,ensemble,424,chla,11.46101210116781
your_model_id,2023-06-06,2023-05-30,SUGG,ensemble,424,chla,14.27339909721124
your_model_id,2023-06-07,2023-05-30,SUGG,ensemble,424,chla,13.426497564251676
your_model_id,2023-06-08,2023-05-30,SUGG,ensemble,424,chla,9.48533117388968
your_model_id,2023-06-09,2023-05-30,SUGG,ensemble,424,chla,8.760069198698755
your_model_id,2023-06-10,2023-05-30,SUGG,ensemble,424,chla,6.679411952635995
your_model_id,2023-06-11,2023-05-30,SUGG,ensemble,424,chla,7.0320596971215386
your_model_id,2023-06-12,2023-05-30,SUGG,ensemble,424,chla,6.534033070354372
your_model_id,2023-06-13,2023-05-30,SUGG,ensemble,424,chla,2.961429522789823
your_model_id,2023-06-14,2023-05-30,SUGG,ensemble,424,chla,4.363399249130944
your_model_id,2023-06-15,2023-05-30,SUGG,ensemble,424,chla,7.243866175910306
your_model_id,2023-06-16,2023-05-30,SUGG,ensemble,424,chla,3.604851604112494
your_model_id,2023-06-17,2023-05-30,SUGG,ensemble,424,chla,1.4403479986798575
your_model_id,2023-06-18,2023-05-30,SUGG,ensemble,424,chla,3.672885670908035
your_model_id,2023-06-19,2023-05-30,SUGG,ensemble,424,chla,4.9633010293352084
your_model_id,2023-06-20,2023-05-30,SUGG,ensemble,424,chla,9.880783496453592
your_model_id,2023-06-21,2023-05-30,SUGG,ensemble,424,chla,4.932233292653158
your_model_id,2023-06-22,2023-05-30,SUGG,ensemble,424,chla,1.5820522355704196
your_model_id,2023-06-23,2023-05-30,SUGG,ensemble,424,chla,-0.8985293370280534
your_model_id,2023-06-24,2023-05-30,SUGG,ensemble,424,chla,1.4880631893630551
your_model_id,2023-06-25,2023-05-30,SUGG,ensemble,424,chla,3.0120491894205284
your_model_id,2023-06-26,2023-05-30,SUGG,ensemble,424,chla,7.534400539067503
your_model_id,2023-06-27,2023-05-30,SUGG,ensemble,424,chla,10.597102214754194
your_model_id,2023-06-28,2023-05-30,SUGG,ensemble,424,chla,11.429570650754853
your_model_id,2023-06-29,2023-05-30,SUGG,ensemble,424,chla,10.255090196360886
your_model_id,2023-06-30,2023-05-30,SUGG,ensemble,424,chla,5.905815333391771
your_model_id,2023-07-01,2023-05-30,SUGG,ensemble,424,chla,7.660291872562905
