datetime,site_id,variable,observation
2017-11-24,SUGG,chla,NA
2017-11-25,SUGG,chla,NA
2017-11-26,SUGG,chla,NA
2017-11-27,SUGG,chla,NA
2017-11-28,SUGG,chla,NA
2017-11-29,SUGG,chla,NA
2017-11-30,SUGG,chla,NA
2017-12-01,SUGG,chla,NA
2017-12-02,SUGG,chla,NA
2017-12-03,SUGG,chla,NA
2017-12-04,SUGG,chla,NA
2017-12-05,SUGG,chla,NA
2017-12-06,SUGG,chla,NA
2017-12-07,SUGG,chla,NA
2017-12-08,SUGG,chla,NA
2017-12-09,SUGG,chla,NA
2017-12-10,SUGG,chla,NA
2017-12-11,SUGG,chla,NA
2017-12-12,SUGG,chla,NA
2017-12-13,SUGG,chla,NA
2017-12-14,SUGG,chla,NA
2017-12-15,SUGG,chla,NA
2017-12-16,SUGG,chla,NA
2017-12-17,SUGG,chla,NA
2017-12-18,SUGG,chla,NA
2017-12-19,SUGG,chla,NA
2017-12-20,SUGG,chla,30.922131147540984
2017-12-21,SUGG,chla,31.134213483146063
2017-12-22,SUGG,chla,NA
2017-12-23,SUGG,chla,30.824285714285715
2017-12-24,SUGG,chla,30.77066350710901
2017-12-25,SUGG,chla,30.64840909090909
2017-12-26,SUGG,chla,NA
2017-12-27,SUGG,chla,NA
2017-12-28,SUGG,chla,NA
2017-12-29,SUGG,chla,27.3608
2017-12-30,SUGG,chla,27.423546798029555
2017-12-31,SUGG,chla,27.49623188405797
2018-01-01,SUGG,chla,27.4996
2018-01-02,SUGG,chla,NA
2018-01-03,SUGG,chla,27.914615384615384
2018-01-04,SUGG,chla,27.810677290836654
2018-01-05,SUGG,chla,27.660714285714285
2018-01-06,SUGG,chla,NA
2018-01-07,SUGG,chla,NA
2018-01-08,SUGG,chla,27.46671428571429
2018-01-09,SUGG,chla,27.425541125541127
2018-01-10,SUGG,chla,27.297954545454544
2018-01-11,SUGG,chla,27.15462686567164
2018-01-17,SUGG,chla,NA
2018-01-19,SUGG,chla,NA
2018-01-20,SUGG,chla,NA
2018-01-27,SUGG,chla,NA
2018-01-29,SUGG,chla,NA
2018-01-31,SUGG,chla,NA
2018-02-01,SUGG,chla,NA
2018-02-02,SUGG,chla,NA
2018-02-05,SUGG,chla,NA
2018-02-06,SUGG,chla,NA
2018-02-07,SUGG,chla,NA
2018-02-08,SUGG,chla,NA
2018-02-09,SUGG,chla,NA
2018-02-13,SUGG,chla,NA
2018-02-14,SUGG,chla,NA
2018-02-15,SUGG,chla,NA
2018-02-16,SUGG,chla,NA
2018-02-17,SUGG,chla,NA
2018-02-18,SUGG,chla,NA
2018-02-19,SUGG,chla,NA
2018-02-20,SUGG,chla,NA
2018-02-21,SUGG,chla,NA
2018-02-22,SUGG,chla,NA
2018-02-23,SUGG,chla,NA
2018-02-24,SUGG,chla,NA
2018-02-25,SUGG,chla,NA
2018-02-26,SUGG,chla,NA
2018-02-27,SUGG,chla,33.975
2018-02-28,SUGG,chla,33.84
2018-03-07,SUGG,chla,NA
2018-03-14,SUGG,chla,NA
2018-03-18,SUGG,chla,NA
2018-03-26,SUGG,chla,NA
2018-03-27,SUGG,chla,NA
2018-03-29,SUGG,chla,NA
2018-04-01,SUGG,chla,NA
2018-04-02,SUGG,chla,NA
2018-04-11,SUGG,chla,NA
2018-04-17,SUGG,chla,NA
2018-04-18,SUGG,chla,NA
2018-04-19,SUGG,chla,NA
2018-04-20,SUGG,chla,NA
2018-04-24,SUGG,chla,NA
2018-04-25,SUGG,chla,NA
2018-05-08,SUGG,chla,NA
2018-05-09,SUGG,chla,NA
2018-05-10,SUGG,chla,NA
2018-05-11,SUGG,chla,NA
2018-05-12,SUGG,chla,NA
2018-05-13,SUGG,chla,NA
2018-05-14,SUGG,chla,NA
2018-05-15,SUGG,chla,NA
2018-05-16,SUGG,chla,NA
2018-05-17,SUGG,chla,NA
2018-05-18,SUGG,chla,NA
2018-05-19,SUGG,chla,NA
2018-05-20,SUGG,chla,NA
2018-05-21,SUGG,chla,NA
2018-05-22,SUGG,chla,NA
2018-05-23,SUGG,chla,NA
2018-05-24,SUGG,chla,NA
2018-05-25,SUGG,chla,NA
2018-05-26,SUGG,chla,NA
2018-05-27,SUGG,chla,NA
2018-05-28,SUGG,chla,NA
2018-05-29,SUGG,chla,NA
2018-05-30,SUGG,chla,NA
2018-05-31,SUGG,chla,NA
2018-06-01,SUGG,chla,NA
2018-06-02,SUGG,chla,NA
2018-06-03,SUGG,chla,NA
2018-06-04,SUGG,chla,NA
2018-06-05,SUGG,chla,NA
2018-06-06,SUGG,chla,NA
2018-06-07,SUGG,chla,NA
2018-06-08,SUGG,chla,NA
2018-06-09,SUGG,chla,NA
2018-06-10,SUGG,chla,NA
2018-06-11,SUGG,chla,NA
2018-06-12,SUGG,chla,NA
2018-06-13,SUGG,chla,NA
2018-06-14,SUGG,chla,NA
2018-06-15,SUGG,chla,NA
2018-06-16,SUGG,chla,NA
2018-06-17,SUGG,chla,NA
2018-06-18,SUGG,chla,NA
2018-06-19,SUGG,chla,NA
2018-06-23,SUGG,chla,NA
2018-06-24,SUGG,chla,NA
2018-06-25,SUGG,chla,NA
2018-06-26,SUGG,chla,NA
2018-06-27,SUGG,chla,NA
2018-06-28,SUGG,chla,NA
2018-06-29,SUGG,chla,NA
2018-06-30,SUGG,chla,NA
2018-07-01,SUGG,chla,NA
2018-07-02,SUGG,chla,NA
2018-07-03,SUGG,chla,NA
2018-07-04,SUGG,chla,NA
2018-07-05,SUGG,chla,NA
2018-07-06,SUGG,chla,NA
2018-07-07,SUGG,chla,NA
2018-07-08,SUGG,chla,NA
2018-07-09,SUGG,chla,NA
2018-07-10,SUGG,chla,NA
2018-07-11,SUGG,chla,NA
2018-07-12,SUGG,chla,NA
2018-07-13,SUGG,chla,NA
2018-07-14,SUGG,chla,NA
2018-07-15,SUGG,chla,NA
2018-07-16,SUGG,chla,NA
2018-07-17,SUGG,chla,NA
2018-07-18,SUGG,chla,NA
2018-07-19,SUGG,chla,NA
2018-07-31,SUGG,chla,NA
2018-08-01,SUGG,chla,NA
2018-08-06,SUGG,chla,47.66
2018-08-14,SUGG,chla,NA
2018-08-15,SUGG,chla,NA
2018-08-16,SUGG,chla,NA
2018-08-17,SUGG,chla,NA
2018-08-18,SUGG,chla,NA
2018-08-19,SUGG,chla,NA
2018-08-20,SUGG,chla,NA
2018-08-21,SUGG,chla,NA
2018-08-22,SUGG,chla,NA
2018-08-23,SUGG,chla,NA
2018-08-24,SUGG,chla,NA
2018-08-25,SUGG,chla,NA
2018-08-26,SUGG,chla,NA
2018-08-27,SUGG,chla,NA
2018-08-28,SUGG,chla,32.5008
2018-08-29,SUGG,chla,35.9246875
2018-08-30,SUGG,chla,32.05605839416059
2018-08-31,SUGG,chla,32.43784810126582
2018-09-01,SUGG,chla,34.043224637681156
2018-09-02,SUGG,chla,35.82402097902098
2018-09-03,SUGG,chla,33.85698245614035
2018-09-04,SUGG,chla,31.25706093189964
2018-09-05,SUGG,chla,31.315709219858157
2018-09-06,SUGG,chla,31.59491103202847
2018-09-07,SUGG,chla,32.97820143884892
2018-09-08,SUGG,chla,34.21635714285714
2018-09-09,SUGG,chla,33.10150943396226
2018-09-10,SUGG,chla,32.388875
2018-09-11,SUGG,chla,38.6378
2018-09-12,SUGG,chla,43.5103982300885
2018-09-13,SUGG,chla,43.34179389312977
2018-09-14,SUGG,chla,44.81566433566434
2018-09-15,SUGG,chla,46.39111111111111
2018-09-16,SUGG,chla,46.94670138888889
2018-09-17,SUGG,chla,48.678333333333335
2018-09-18,SUGG,chla,48.5871875
2018-09-19,SUGG,chla,48.913090277777776
2018-09-20,SUGG,chla,48.88690972222222
2018-09-21,SUGG,chla,47.365842696629215
2018-09-22,SUGG,chla,38.39501945525292
2018-09-23,SUGG,chla,33.247561837455834
2018-09-24,SUGG,chla,33.46061797752809
2018-09-25,SUGG,chla,30.614791666666665
2018-09-26,SUGG,chla,30.518684210526317
2018-09-27,SUGG,chla,30.31905138339921
2018-09-28,SUGG,chla,31.51752336448598
2018-09-29,SUGG,chla,32.95623711340206
2018-09-30,SUGG,chla,34.69224358974359
2018-10-01,SUGG,chla,38.21646551724138
2018-10-02,SUGG,chla,35.97403225806452
2018-10-03,SUGG,chla,40.65272727272728
2018-10-04,SUGG,chla,42.17044117647059
2018-10-05,SUGG,chla,43.94388888888889
2018-10-09,SUGG,chla,62.315
2018-10-10,SUGG,chla,31.24828571428571
2018-10-11,SUGG,chla,31.123493975903617
2018-10-12,SUGG,chla,31.09740740740741
2018-10-14,SUGG,chla,NA
2018-10-15,SUGG,chla,NA
2018-10-22,SUGG,chla,NA
2018-11-05,SUGG,chla,NA
2018-12-05,SUGG,chla,NA
2018-12-11,SUGG,chla,NA
2018-12-12,SUGG,chla,NA
2018-12-13,SUGG,chla,31.13311475409836
2018-12-14,SUGG,chla,30.81701388888889
2018-12-15,SUGG,chla,29.77
2018-12-16,SUGG,chla,29.721979166666667
2018-12-17,SUGG,chla,30.431006944444444
2018-12-18,SUGG,chla,30.960486111111113
2018-12-19,SUGG,chla,31.375694444444445
2018-12-20,SUGG,chla,31.060243055555556
2018-12-21,SUGG,chla,31.766284722222224
2018-12-22,SUGG,chla,32.094722222222224
2018-12-23,SUGG,chla,32.67520833333333
2018-12-24,SUGG,chla,32.595416666666665
2018-12-25,SUGG,chla,32.42475694444445
2018-12-26,SUGG,chla,32.610486111111115
2018-12-27,SUGG,chla,32.55489583333333
2018-12-28,SUGG,chla,32.46881944444444
2018-12-29,SUGG,chla,31.858885017421603
2018-12-30,SUGG,chla,31.43986111111111
2018-12-31,SUGG,chla,32.0703125
2019-01-01,SUGG,chla,31.41418118466899
2019-01-02,SUGG,chla,31.36172093023256
2019-01-03,SUGG,chla,31.48758620689655
2019-01-04,SUGG,chla,31.019861111111112
2019-01-05,SUGG,chla,31.65638376383764
2019-01-06,SUGG,chla,31.776264591439688
2019-01-07,SUGG,chla,31.79073076923077
2019-01-08,SUGG,chla,31.440313725490196
2019-01-09,SUGG,chla,29.984479166666667
2019-01-10,SUGG,chla,21.929268292682927
2019-01-11,SUGG,chla,NA
2019-01-12,SUGG,chla,NA
2019-01-13,SUGG,chla,NA
2019-01-14,SUGG,chla,NA
2019-01-15,SUGG,chla,NA
2019-01-16,SUGG,chla,NA
2019-01-17,SUGG,chla,NA
2019-01-18,SUGG,chla,21.57
2019-01-19,SUGG,chla,21.576833333333333
2019-01-20,SUGG,chla,21.35054347826087
2019-01-23,SUGG,chla,21.125714285714285
2019-01-24,SUGG,chla,21.02
2019-01-25,SUGG,chla,20.93
2019-01-31,SUGG,chla,NA
2019-02-01,SUGG,chla,NA
2019-02-02,SUGG,chla,NA
2019-02-03,SUGG,chla,NA
2019-02-04,SUGG,chla,NA
2019-02-05,SUGG,chla,NA
2019-02-06,SUGG,chla,NA
2019-02-07,SUGG,chla,20.902857142857144
2019-02-08,SUGG,chla,20.30629268292683
2019-02-09,SUGG,chla,21.14648148148148
2019-02-10,SUGG,chla,21.664
2019-02-11,SUGG,chla,21.60864077669903
2019-02-12,SUGG,chla,21.04718861209964
2019-02-13,SUGG,chla,21.206731707317072
2019-02-14,SUGG,chla,23.170074074074073
2019-02-15,SUGG,chla,23.432534722222226
2019-02-16,SUGG,chla,23.0059375
2019-02-17,SUGG,chla,22.7303125
2019-02-18,SUGG,chla,22.09526132404181
2019-02-19,SUGG,chla,21.837569444444444
2019-02-20,SUGG,chla,21.474006968641113
2019-02-21,SUGG,chla,21.21795138888889
2019-02-22,SUGG,chla,21.034139194139193
2019-02-23,SUGG,chla,21.184950495049502
2019-02-24,SUGG,chla,20.7884375
2019-02-25,SUGG,chla,20.49543147208122
2019-02-26,SUGG,chla,22.1160701754386
2019-02-27,SUGG,chla,21.993333333333332
2019-02-28,SUGG,chla,22.091909722222223
2019-03-01,SUGG,chla,21.814618055555556
2019-03-02,SUGG,chla,21.608229166666668
2019-03-03,SUGG,chla,21.202743055555555
2019-03-04,SUGG,chla,20.85565972222222
2019-03-05,SUGG,chla,20.69736111111111
2019-03-06,SUGG,chla,20.685191637630663
2019-03-07,SUGG,chla,20.377333333333333
2019-03-08,SUGG,chla,20.274076655052266
2019-03-09,SUGG,chla,19.90048611111111
2019-03-10,SUGG,chla,19.8690625
2019-03-11,SUGG,chla,19.968958333333333
2019-03-12,SUGG,chla,20.205659722222222
2019-03-13,SUGG,chla,19.774375
2019-03-14,SUGG,chla,19.58770833333333
2019-03-15,SUGG,chla,19.739213973799128
2019-03-16,SUGG,chla,20.792957746478873
2019-03-17,SUGG,chla,20.692857142857143
2019-03-18,SUGG,chla,20.741632653061224
2019-03-19,SUGG,chla,20.726
2019-03-20,SUGG,chla,20.337142857142855
2019-03-21,SUGG,chla,20.39695652173913
2019-03-22,SUGG,chla,20.352
2019-03-23,SUGG,chla,20.182222222222222
2019-03-24,SUGG,chla,20.1875
2019-03-25,SUGG,chla,20.174666666666667
2019-03-26,SUGG,chla,19.868382352941175
2019-03-27,SUGG,chla,19.418666666666667
2019-03-28,SUGG,chla,19.318461538461538
2019-03-29,SUGG,chla,20.159333333333333
2019-03-30,SUGG,chla,20.167384615384616
2019-03-31,SUGG,chla,20.073333333333338
2019-04-01,SUGG,chla,19.827555555555556
2019-04-02,SUGG,chla,19.749887640449437
2019-04-03,SUGG,chla,19.517857142857142
2019-04-04,SUGG,chla,19.311
2019-04-05,SUGG,chla,19.228938053097345
2019-04-06,SUGG,chla,19.25411214953271
2019-04-07,SUGG,chla,19.07981132075472
2019-04-08,SUGG,chla,18.579606986899563
2019-04-09,SUGG,chla,17.042801418439716
2019-04-10,SUGG,chla,16.941631944444445
2019-04-11,SUGG,chla,16.916954545454544
2019-04-12,SUGG,chla,16.891103202846974
2019-04-13,SUGG,chla,16.722604166666667
2019-04-14,SUGG,chla,16.804861111111112
2019-04-15,SUGG,chla,16.340120967741935
2019-04-16,SUGG,chla,15.765616438356163
2019-04-17,SUGG,chla,15.53622950819672
2019-04-18,SUGG,chla,15.56482142857143
2019-04-19,SUGG,chla,15.324722222222222
2019-04-20,SUGG,chla,14.28448717948718
2019-04-21,SUGG,chla,13.846511627906978
2019-04-22,SUGG,chla,13.512857142857143
2019-04-23,SUGG,chla,13.71888888888889
2019-04-24,SUGG,chla,14.42470588235294
2019-04-25,SUGG,chla,15.601803278688523
2019-04-26,SUGG,chla,16.52722222222222
2019-04-27,SUGG,chla,16.313579545454544
2019-04-28,SUGG,chla,16.321894736842104
2019-04-29,SUGG,chla,16.43844827586207
2019-04-30,SUGG,chla,16.205859649122807
2019-05-01,SUGG,chla,15.963159722222224
2019-05-02,SUGG,chla,16.082048611111112
2019-05-03,SUGG,chla,16.00340277777778
2019-05-04,SUGG,chla,15.738854166666666
2019-05-05,SUGG,chla,15.546041666666667
2019-05-06,SUGG,chla,15.0109375
2019-05-07,SUGG,chla,14.907361111111111
2019-05-08,SUGG,chla,14.946180555555555
2019-05-09,SUGG,chla,14.744227272727272
2019-05-10,SUGG,chla,15.541979166666666
2019-05-11,SUGG,chla,15.538229166666667
2019-05-12,SUGG,chla,15.401979166666669
2019-05-13,SUGG,chla,15.069583333333334
2019-05-14,SUGG,chla,14.756284722222222
2019-05-15,SUGG,chla,14.79267361111111
2019-05-16,SUGG,chla,14.781354166666668
2019-05-17,SUGG,chla,14.5065625
2019-05-18,SUGG,chla,14.47638888888889
2019-05-19,SUGG,chla,14.460555555555556
2019-05-20,SUGG,chla,15.119964912280702
2019-05-21,SUGG,chla,15.638078291814947
2019-05-22,SUGG,chla,15.65797153024911
2019-05-23,SUGG,chla,15.702557251908395
2019-05-24,SUGG,chla,15.62857638888889
2019-05-25,SUGG,chla,15.584930555555555
2019-05-26,SUGG,chla,15.555347222222222
2019-05-27,SUGG,chla,15.523993055555556
2019-05-28,SUGG,chla,15.577673611111113
2019-05-29,SUGG,chla,15.73799295774648
2019-05-30,SUGG,chla,14.945659722222222
2019-05-31,SUGG,chla,14.623895131086142
2019-06-01,SUGG,chla,14.268888888888888
2019-06-02,SUGG,chla,14.21630081300813
2019-06-03,SUGG,chla,13.745652173913044
2019-06-04,SUGG,chla,13.826363636363636
2019-06-05,SUGG,chla,13.93191489361702
2019-06-06,SUGG,chla,14.076088888888888
2019-06-07,SUGG,chla,15.689895833333331
2019-06-08,SUGG,chla,15.533402777777775
2019-06-09,SUGG,chla,14.9146875
2019-06-10,SUGG,chla,14.056875
2019-06-11,SUGG,chla,13.385277777777778
2019-06-12,SUGG,chla,14.3704
2019-06-13,SUGG,chla,14.190479704797047
2019-06-14,SUGG,chla,13.205871886120995
2019-06-15,SUGG,chla,12.89935943060498
2019-06-16,SUGG,chla,12.489303135888502
2019-06-17,SUGG,chla,12.364652777777778
2019-06-18,SUGG,chla,12.692631578947369
2019-06-19,SUGG,chla,14.395100401606426
2019-06-20,SUGG,chla,14.656724890829697
2019-06-21,SUGG,chla,15.074714828897338
2019-06-22,SUGG,chla,15.902466367713004
2019-06-23,SUGG,chla,15.979020979020978
2019-06-24,SUGG,chla,16.67271186440678
2019-06-25,SUGG,chla,NA
2019-06-26,SUGG,chla,NA
2019-06-27,SUGG,chla,NA
2019-06-28,SUGG,chla,NA
2019-06-29,SUGG,chla,NA
2019-06-30,SUGG,chla,NA
2019-07-01,SUGG,chla,14.131991701244813
2019-07-02,SUGG,chla,13.443888888888887
2019-07-03,SUGG,chla,14.054954128440366
2019-07-04,SUGG,chla,16.16828193832599
2019-07-05,SUGG,chla,NA
2019-07-06,SUGG,chla,NA
2019-07-07,SUGG,chla,NA
2019-07-08,SUGG,chla,NA
2019-07-09,SUGG,chla,NA
2019-07-10,SUGG,chla,NA
2019-07-11,SUGG,chla,NA
2019-07-12,SUGG,chla,NA
2019-07-13,SUGG,chla,NA
2019-07-14,SUGG,chla,NA
2019-07-15,SUGG,chla,15.031138211382114
2019-07-16,SUGG,chla,16.118993055555556
2019-07-17,SUGG,chla,16.177237762237763
2019-07-18,SUGG,chla,15.878993055555556
2019-07-19,SUGG,chla,15.607152777777776
2019-07-20,SUGG,chla,15.509131944444444
2019-07-21,SUGG,chla,15.469236111111112
2019-07-22,SUGG,chla,15.318194444444444
2019-07-23,SUGG,chla,14.875625
2019-07-24,SUGG,chla,14.195902777777778
2019-07-25,SUGG,chla,14.017881944444444
2019-07-26,SUGG,chla,14.092465277777778
2019-07-27,SUGG,chla,13.540736842105265
2019-07-28,SUGG,chla,13.672881944444445
2019-07-29,SUGG,chla,13.459652777777778
2019-07-30,SUGG,chla,13.955179856115109
2019-07-31,SUGG,chla,15.376215277777778
2019-08-01,SUGG,chla,15.384773519163764
2019-08-02,SUGG,chla,15.367167832167832
2019-08-03,SUGG,chla,15.212048611111111
2019-08-04,SUGG,chla,15.21661971830986
2019-08-05,SUGG,chla,15.144930555555556
2019-08-06,SUGG,chla,15.421527777777778
2019-08-07,SUGG,chla,15.272256944444443
2019-08-08,SUGG,chla,15.057881944444444
2019-08-09,SUGG,chla,14.760845070422535
2019-08-10,SUGG,chla,14.58
2019-08-11,SUGG,chla,15.39868131868132
2019-08-12,SUGG,chla,16.527785714285713
2019-08-13,SUGG,chla,16.372612244897958
2019-08-14,SUGG,chla,15.326681818181818
2019-08-15,SUGG,chla,14.846550522648084
2019-08-16,SUGG,chla,14.762361111111112
2019-08-17,SUGG,chla,14.052916666666668
2019-08-18,SUGG,chla,13.618125
2019-08-19,SUGG,chla,13.766291079812207
2019-08-20,SUGG,chla,13.32662162162162
2019-08-21,SUGG,chla,13.148472222222225
2019-08-22,SUGG,chla,13.221493055555555
2019-08-23,SUGG,chla,13.33388888888889
2019-08-24,SUGG,chla,13.7939222614841
2019-08-25,SUGG,chla,13.817562724014335
2019-08-26,SUGG,chla,13.95625441696113
2019-08-27,SUGG,chla,13.975555555555555
2019-08-28,SUGG,chla,15.043506944444443
2019-08-29,SUGG,chla,14.843728222996516
2019-08-30,SUGG,chla,14.47295138888889
2019-08-31,SUGG,chla,13.91759581881533
2019-09-01,SUGG,chla,13.932638888888889
2019-09-02,SUGG,chla,14.178107142857144
2019-09-03,SUGG,chla,14.49278048780488
2019-09-04,SUGG,chla,13.965491329479768
2019-09-05,SUGG,chla,12.005460122699386
2019-09-06,SUGG,chla,NA
2019-09-07,SUGG,chla,NA
2019-09-08,SUGG,chla,11.8625
2019-09-09,SUGG,chla,11.973819444444445
2019-09-10,SUGG,chla,12.301443661971833
2019-09-11,SUGG,chla,13.104290780141843
2019-09-12,SUGG,chla,14.847381974248927
2019-09-13,SUGG,chla,14.392256944444444
2019-09-14,SUGG,chla,14.282152777777778
2019-09-15,SUGG,chla,14.224409722222225
2019-09-16,SUGG,chla,13.919444444444444
2019-09-17,SUGG,chla,12.823472222222222
2019-09-18,SUGG,chla,12.798298611111113
2019-09-19,SUGG,chla,12.539166666666668
2019-09-20,SUGG,chla,11.998506944444443
2019-09-21,SUGG,chla,12.12738675958188
2019-09-22,SUGG,chla,12.522291666666666
2019-09-23,SUGG,chla,12.333229166666667
2019-09-24,SUGG,chla,12.643453237410071
2019-09-25,SUGG,chla,13.558526315789472
2019-09-26,SUGG,chla,13.657465277777778
2019-09-27,SUGG,chla,13.622256944444445
2019-09-28,SUGG,chla,13.712569444444444
2019-09-29,SUGG,chla,13.776840277777778
2019-09-30,SUGG,chla,13.648140350877194
2019-10-01,SUGG,chla,13.505520833333334
2019-10-02,SUGG,chla,13.311180555555556
2019-10-03,SUGG,chla,13.179791666666668
2019-10-04,SUGG,chla,13.21454861111111
2019-10-05,SUGG,chla,13.253368055555557
2019-10-06,SUGG,chla,13.376909722222225
2019-10-07,SUGG,chla,13.321180555555555
2019-10-08,SUGG,chla,13.379137931034483
2019-10-09,SUGG,chla,13.609444444444444
2019-10-10,SUGG,chla,13.628333333333334
2019-10-11,SUGG,chla,13.630646766169152
2019-10-12,SUGG,chla,13.654418604651164
2019-10-13,SUGG,chla,13.644
2019-10-14,SUGG,chla,13.74
2019-10-15,SUGG,chla,13.711648351648352
2019-10-16,SUGG,chla,13.540313588850172
2019-10-17,SUGG,chla,13.385053191489362
2019-10-18,SUGG,chla,13.220263157894736
2019-10-19,SUGG,chla,13.000645161290322
2019-10-20,SUGG,chla,12.600192307692309
2019-10-21,SUGG,chla,13.337916666666668
2019-10-22,SUGG,chla,13.59868131868132
2019-10-23,SUGG,chla,13.52929104477612
2019-10-24,SUGG,chla,13.54955
2019-10-25,SUGG,chla,13.470783582089553
2019-10-26,SUGG,chla,13.468684210526316
2019-10-27,SUGG,chla,13.435494505494503
2019-10-28,SUGG,chla,13.380295202952029
2019-10-29,SUGG,chla,13.369333333333334
2019-10-30,SUGG,chla,13.402435424354245
2019-10-31,SUGG,chla,13.470883392226147
2019-11-01,SUGG,chla,13.424036363636365
2019-11-02,SUGG,chla,13.31857142857143
2019-11-06,SUGG,chla,NA
2019-11-07,SUGG,chla,11.494
2019-11-08,SUGG,chla,11.617666666666668
2019-11-09,SUGG,chla,NA
2019-11-10,SUGG,chla,11.63
2019-11-12,SUGG,chla,11.559565217391304
2019-11-13,SUGG,chla,11.572
2019-11-20,SUGG,chla,NA
2019-11-21,SUGG,chla,NA
2019-11-22,SUGG,chla,NA
2019-11-23,SUGG,chla,NA
2019-11-24,SUGG,chla,NA
2019-11-25,SUGG,chla,NA
2019-11-26,SUGG,chla,NA
2019-12-01,SUGG,chla,11.104444444444445
2019-12-02,SUGG,chla,10.9772
2019-12-03,SUGG,chla,12.58909090909091
2019-12-04,SUGG,chla,12.656470588235294
2019-12-05,SUGG,chla,12.672978723404256
2019-12-06,SUGG,chla,12.648695652173911
2019-12-07,SUGG,chla,12.65320987654321
2019-12-08,SUGG,chla,12.57959595959596
2019-12-09,SUGG,chla,12.501308411214954
2019-12-10,SUGG,chla,12.39
2019-12-11,SUGG,chla,12.38151376146789
2019-12-12,SUGG,chla,12.336315789473684
2019-12-13,SUGG,chla,12.732027972027971
2019-12-14,SUGG,chla,12.938878504672898
2019-12-15,SUGG,chla,NA
2019-12-16,SUGG,chla,NA
2019-12-17,SUGG,chla,NA
2019-12-18,SUGG,chla,NA
2019-12-19,SUGG,chla,NA
2019-12-20,SUGG,chla,NA
2019-12-21,SUGG,chla,NA
2019-12-22,SUGG,chla,NA
2019-12-23,SUGG,chla,NA
2019-12-24,SUGG,chla,NA
2019-12-25,SUGG,chla,NA
2019-12-26,SUGG,chla,NA
2019-12-27,SUGG,chla,NA
2019-12-28,SUGG,chla,NA
2019-12-29,SUGG,chla,NA
2019-12-30,SUGG,chla,NA
2019-12-31,SUGG,chla,NA
2020-01-01,SUGG,chla,NA
2020-01-02,SUGG,chla,NA
2020-01-03,SUGG,chla,NA
2020-01-04,SUGG,chla,NA
2020-01-05,SUGG,chla,NA
2020-01-06,SUGG,chla,NA
2020-01-07,SUGG,chla,NA
2020-01-08,SUGG,chla,NA
2020-01-09,SUGG,chla,NA
2020-01-10,SUGG,chla,NA
2020-01-11,SUGG,chla,NA
2020-01-12,SUGG,chla,NA
2020-01-13,SUGG,chla,NA
2020-01-14,SUGG,chla,NA
2020-01-15,SUGG,chla,NA
2020-01-16,SUGG,chla,NA
2020-01-17,SUGG,chla,NA
2020-01-18,SUGG,chla,NA
2020-01-19,SUGG,chla,NA
2020-01-20,SUGG,chla,NA
2020-01-21,SUGG,chla,NA
2020-01-22,SUGG,chla,NA
2020-01-23,SUGG,chla,NA
2020-01-24,SUGG,chla,NA
2020-01-25,SUGG,chla,NA
2020-01-26,SUGG,chla,NA
2020-01-27,SUGG,chla,NA
2020-01-28,SUGG,chla,NA
2020-01-29,SUGG,chla,NA
2020-01-30,SUGG,chla,NA
2020-01-31,SUGG,chla,NA
2020-02-01,SUGG,chla,NA
2020-02-02,SUGG,chla,NA
2020-02-03,SUGG,chla,NA
2020-02-04,SUGG,chla,NA
2020-02-05,SUGG,chla,NA
2020-02-06,SUGG,chla,NA
2020-02-07,SUGG,chla,NA
2020-02-08,SUGG,chla,NA
2020-02-09,SUGG,chla,NA
2020-02-10,SUGG,chla,NA
2020-02-11,SUGG,chla,NA
2020-02-12,SUGG,chla,12.158088235294118
2020-02-13,SUGG,chla,11.814861111111112
2020-02-14,SUGG,chla,11.833028169014083
2020-02-15,SUGG,chla,11.870912280701754
2020-02-16,SUGG,chla,11.840874125874128
2020-02-17,SUGG,chla,11.76595744680851
2020-02-18,SUGG,chla,11.787781690140845
2020-02-19,SUGG,chla,11.676748251748252
2020-02-20,SUGG,chla,11.90761403508772
2020-02-21,SUGG,chla,11.848426573426574
2020-02-22,SUGG,chla,11.891342756183745
2020-02-23,SUGG,chla,11.938345070422535
2020-02-24,SUGG,chla,11.974334600760455
2020-02-25,SUGG,chla,11.648636363636363
2020-02-26,SUGG,chla,11.641043478260867
2020-02-27,SUGG,chla,11.462708333333332
2020-02-28,SUGG,chla,11.440173611111112
2020-02-29,SUGG,chla,11.411701388888888
2020-03-01,SUGG,chla,11.532534722222222
2020-03-02,SUGG,chla,11.410243055555556
2020-03-03,SUGG,chla,11.347465277777776
2020-03-04,SUGG,chla,11.380069444444445
2020-03-05,SUGG,chla,11.26215277777778
2020-03-06,SUGG,chla,11.285625
2020-03-07,SUGG,chla,11.199409722222224
2020-03-08,SUGG,chla,11.220138888888888
2020-03-09,SUGG,chla,11.729435483870969
2020-03-10,SUGG,chla,11.70138888888889
2020-03-11,SUGG,chla,11.661840277777776
2020-03-12,SUGG,chla,11.654722222222222
2020-03-13,SUGG,chla,11.609340277777775
2020-03-14,SUGG,chla,11.538854166666669
2020-03-15,SUGG,chla,11.525833333333331
2020-03-16,SUGG,chla,11.708506944444444
2020-03-17,SUGG,chla,11.76142361111111
2020-03-18,SUGG,chla,12.091979166666668
2020-03-19,SUGG,chla,12.733541666666667
